transaction_id,source_row_index,location_id,sector_score,para_a_discrepancy_cr,para_b_discrepancy_cr,total_discrepancy_cr,discrepancy_count,money_value_cr,district_loss_score,history_score,prior_screen_flag,prior_screen_score,risk_label,label_source,risk_category,difficulty,evidence_ids,split,dataset_version,generator_version
UCIA-0264,264,15,2.72,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0264:discrepancy-count;UCIA-0264:history;UCIA-0264:money-value;UCIA-0264:para-a;UCIA-0264:para-b;UCIA-0264:prior-screen;UCIA-0264:sector,development,uci-audit-v1,1.0.0
UCIA-0265,265,15,2.72,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0265:discrepancy-count;UCIA-0265:history;UCIA-0265:money-value;UCIA-0265:para-a;UCIA-0265:para-b;UCIA-0265:prior-screen;UCIA-0265:sector,development,uci-audit-v1,1.0.0
UCIA-0266,266,32,2.72,0.84,0.0,0.84,5,8.21,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0266:discrepancy-count;UCIA-0266:history;UCIA-0266:money-value;UCIA-0266:para-a;UCIA-0266:para-b;UCIA-0266:prior-screen;UCIA-0266:sector,development,uci-audit-v1,1.0.0
UCIA-0267,267,13,2.72,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0267:discrepancy-count;UCIA-0267:history;UCIA-0267:money-value;UCIA-0267:para-a;UCIA-0267:para-b;UCIA-0267:prior-screen;UCIA-0267:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0268,268,19,2.72,0.85,0.0,0.85,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0268:discrepancy-count;UCIA-0268:history;UCIA-0268:money-value;UCIA-0268:para-a;UCIA-0268:para-b;UCIA-0268:prior-screen;UCIA-0268:sector,development,uci-audit-v1,1.0.0
UCIA-0269,269,5,2.72,0.0,0.28,0.28,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0269:discrepancy-count;UCIA-0269:history;UCIA-0269:money-value;UCIA-0269:para-a;UCIA-0269:para-b;UCIA-0269:prior-screen;UCIA-0269:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0270,270,6,2.72,0.61,0.07,0.68,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0270:discrepancy-count;UCIA-0270:history;UCIA-0270:money-value;UCIA-0270:para-a;UCIA-0270:para-b;UCIA-0270:prior-screen;UCIA-0270:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0271,271,8,2.72,0.0,0.62,0.62,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0271:discrepancy-count;UCIA-0271:history;UCIA-0271:money-value;UCIA-0271:para-a;UCIA-0271:para-b;UCIA-0271:prior-screen;UCIA-0271:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0272,272,18,2.37,3.43,1.0,4.43,5,49.31,2,1,1,4.2,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0272:discrepancy-count;UCIA-0272:history;UCIA-0272:money-value;UCIA-0272:para-a;UCIA-0272:para-b;UCIA-0272:prior-screen;UCIA-0272:sector,development,uci-audit-v1,1.0.0
UCIA-0273,273,11,2.37,1.63,5.86,7.49,5,3.69,2,0,1,3.4,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0273:discrepancy-count;UCIA-0273:history;UCIA-0273:money-value;UCIA-0273:para-a;UCIA-0273:para-b;UCIA-0273:prior-screen;UCIA-0273:sector,development,uci-audit-v1,1.0.0
UCIA-0274,274,1,2.37,3.75,1.25,5.0,6,11.25,6,0,1,4.6,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0274:discrepancy-count;UCIA-0274:history;UCIA-0274:money-value;UCIA-0274:para-a;UCIA-0274:para-b;UCIA-0274:prior-screen;UCIA-0274:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0275,275,8,2.37,2.29,2.64,4.93,5,3.08,2,0,1,3.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0275:discrepancy-count;UCIA-0275:history;UCIA-0275:money-value;UCIA-0275:para-a;UCIA-0275:para-b;UCIA-0275:prior-screen;UCIA-0275:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0276,276,6,2.37,2.51,8.59,11.1,5,16.03,2,5,1,4.8,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0276:discrepancy-count;UCIA-0276:history;UCIA-0276:money-value;UCIA-0276:para-a;UCIA-0276:para-b;UCIA-0276:prior-screen;UCIA-0276:sector,development,uci-audit-v1,1.0.0
UCIA-0277,277,16,2.37,2.21,5.21,7.42,5,3.43,2,0,1,3.6,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0277:discrepancy-count;UCIA-0277:history;UCIA-0277:money-value;UCIA-0277:para-a;UCIA-0277:para-b;UCIA-0277:prior-screen;UCIA-0277:sector,development,uci-audit-v1,1.0.0
UCIA-0278,278,12,2.37,2.22,6.23,8.45,5,0.89,2,0,1,3.6,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0278:discrepancy-count;UCIA-0278:history;UCIA-0278:money-value;UCIA-0278:para-a;UCIA-0278:para-b;UCIA-0278:prior-screen;UCIA-0278:sector,development,uci-audit-v1,1.0.0
UCIA-0279,279,9,2.37,1.67,0.39,2.06,5,1.43,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0279:discrepancy-count;UCIA-0279:history;UCIA-0279:money-value;UCIA-0279:para-a;UCIA-0279:para-b;UCIA-0279:prior-screen;UCIA-0279:sector,development,uci-audit-v1,1.0.0
UCIA-0280,280,13,2.37,2.59,0.66,3.25,5,1.28,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0280:discrepancy-count;UCIA-0280:history;UCIA-0280:money-value;UCIA-0280:para-a;UCIA-0280:para-b;UCIA-0280:prior-screen;UCIA-0280:sector,development,uci-audit-v1,1.0.0
UCIA-0281,281,22,2.37,2.39,7.72,10.11,5,5.42,2,1,1,4.0,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0281:discrepancy-count;UCIA-0281:history;UCIA-0281:money-value;UCIA-0281:para-a;UCIA-0281:para-b;UCIA-0281:prior-screen;UCIA-0281:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0282,282,32,2.37,3.42,10.55,13.97,5,6.96,2,0,1,3.8,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0282:discrepancy-count;UCIA-0282:history;UCIA-0282:money-value;UCIA-0282:para-a;UCIA-0282:para-b;UCIA-0282:prior-screen;UCIA-0282:sector,development,uci-audit-v1,1.0.0
UCIA-0283,283,27,2.37,3.61,2.13,5.74,5,5.41,2,2,1,4.4,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0283:discrepancy-count;UCIA-0283:history;UCIA-0283:money-value;UCIA-0283:para-a;UCIA-0283:para-b;UCIA-0283:prior-screen;UCIA-0283:sector,development,uci-audit-v1,1.0.0
UCIA-0284,284,4,2.37,1.86,4.51,6.37,5,7.27,2,0,1,3.6,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0284:discrepancy-count;UCIA-0284:history;UCIA-0284:money-value;UCIA-0284:para-a;UCIA-0284:para-b;UCIA-0284:prior-screen;UCIA-0284:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0285,285,19,2.37,1.9,7.97,9.87,5,8.6,2,1,1,3.8,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0285:discrepancy-count;UCIA-0285:history;UCIA-0285:money-value;UCIA-0285:para-a;UCIA-0285:para-b;UCIA-0285:prior-screen;UCIA-0285:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0286,286,14,2.37,3.29,6.41,9.7,5,3.66,2,0,1,3.6,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0286:discrepancy-count;UCIA-0286:history;UCIA-0286:money-value;UCIA-0286:para-a;UCIA-0286:para-b;UCIA-0286:prior-screen;UCIA-0286:sector,development,uci-audit-v1,1.0.0
UCIA-0287,287,15,2.37,2.6,1.14,3.74,5,8.76,2,1,1,3.4,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0287:discrepancy-count;UCIA-0287:history;UCIA-0287:money-value;UCIA-0287:para-a;UCIA-0287:para-b;UCIA-0287:prior-screen;UCIA-0287:sector,development,uci-audit-v1,1.0.0
UCIA-0288,288,8,2.37,3.81,11.52,15.33,5,3.25,4,0,1,3.8,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0288:discrepancy-count;UCIA-0288:history;UCIA-0288:money-value;UCIA-0288:para-a;UCIA-0288:para-b;UCIA-0288:prior-screen;UCIA-0288:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0289,289,9,2.37,2.1,5.06,7.16,5,5.41,2,0,1,3.8,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0289:discrepancy-count;UCIA-0289:history;UCIA-0289:money-value;UCIA-0289:para-a;UCIA-0289:para-b;UCIA-0289:prior-screen;UCIA-0289:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0290,290,5,2.37,2.22,3.4,5.62,5,26.28,2,1,1,4.2,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0290:discrepancy-count;UCIA-0290:history;UCIA-0290:money-value;UCIA-0290:para-a;UCIA-0290:para-b;UCIA-0290:prior-screen;UCIA-0290:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0291,291,31,2.37,0.96,0.12,1.08,5,0.22,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0291:discrepancy-count;UCIA-0291:history;UCIA-0291:money-value;UCIA-0291:para-a;UCIA-0291:para-b;UCIA-0291:prior-screen;UCIA-0291:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0292,292,38,2.37,0.81,4.6,5.41,5,1.82,2,0,1,3.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0292:discrepancy-count;UCIA-0292:history;UCIA-0292:money-value;UCIA-0292:para-a;UCIA-0292:para-b;UCIA-0292:prior-screen;UCIA-0292:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0293,293,8,2.37,1.25,0.02,1.27,5,0.82,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0293:discrepancy-count;UCIA-0293:history;UCIA-0293:money-value;UCIA-0293:para-a;UCIA-0293:para-b;UCIA-0293:prior-screen;UCIA-0293:sector,development,uci-audit-v1,1.0.0
UCIA-0294,294,12,2.37,1.65,0.02,1.67,5,27.99,2,0,1,2.6,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0294:discrepancy-count;UCIA-0294:history;UCIA-0294:money-value;UCIA-0294:para-a;UCIA-0294:para-b;UCIA-0294:prior-screen;UCIA-0294:sector,development,uci-audit-v1,1.0.0
UCIA-0295,295,18,2.37,1.65,0.02,1.67,5,2.47,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0295:discrepancy-count;UCIA-0295:history;UCIA-0295:money-value;UCIA-0295:para-a;UCIA-0295:para-b;UCIA-0295:prior-screen;UCIA-0295:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0296,296,19,2.37,2.13,0.11,2.24,5,7.54,2,0,1,2.6,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0296:discrepancy-count;UCIA-0296:history;UCIA-0296:money-value;UCIA-0296:para-a;UCIA-0296:para-b;UCIA-0296:prior-screen;UCIA-0296:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0297,297,28,2.37,0.44,0.02,0.46,5,27.1,6,0,1,2.8,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0297:discrepancy-count;UCIA-0297:history;UCIA-0297:money-value;UCIA-0297:para-a;UCIA-0297:para-b;UCIA-0297:prior-screen;UCIA-0297:sector,development,uci-audit-v1,1.0.0
UCIA-0298,298,28,2.37,1.31,0.12,1.43,5,0.0,6,0,1,3.0,1,uci_audit_office_post_audit_finding,historical_record,borderline,UCIA-0298:discrepancy-count;UCIA-0298:history;UCIA-0298:money-value;UCIA-0298:para-a;UCIA-0298:para-b;UCIA-0298:prior-screen;UCIA-0298:sector,development,uci-audit-v1,1.0.0
UCIA-0299,299,12,2.37,0.39,0.14,0.53,5,0.58,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0299:discrepancy-count;UCIA-0299:history;UCIA-0299:money-value;UCIA-0299:para-a;UCIA-0299:para-b;UCIA-0299:prior-screen;UCIA-0299:sector,development,uci-audit-v1,1.0.0
UCIA-0300,300,19,2.37,1.0,1.1,2.1,5,0.0,2,0,1,2.8,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0300:discrepancy-count;UCIA-0300:history;UCIA-0300:money-value;UCIA-0300:para-a;UCIA-0300:para-b;UCIA-0300:prior-screen;UCIA-0300:sector,development,uci-audit-v1,1.0.0
UCIA-0301,301,12,2.37,0.42,0.27,0.69,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0301:discrepancy-count;UCIA-0301:history;UCIA-0301:money-value;UCIA-0301:para-a;UCIA-0301:para-b;UCIA-0301:prior-screen;UCIA-0301:sector,development,uci-audit-v1,1.0.0
UCIA-0302,302,6,2.37,1.07,0.59,1.66,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0302:discrepancy-count;UCIA-0302:history;UCIA-0302:money-value;UCIA-0302:para-a;UCIA-0302:para-b;UCIA-0302:prior-screen;UCIA-0302:sector,development,uci-audit-v1,1.0.0
UCIA-0303,303,28,2.37,1.29,0.25,1.54,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0303:discrepancy-count;UCIA-0303:history;UCIA-0303:money-value;UCIA-0303:para-a;UCIA-0303:para-b;UCIA-0303:prior-screen;UCIA-0303:sector,development,uci-audit-v1,1.0.0
UCIA-0304,304,5,2.37,0.02,0.87,0.89,5,0.04,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0304:discrepancy-count;UCIA-0304:history;UCIA-0304:money-value;UCIA-0304:para-a;UCIA-0304:para-b;UCIA-0304:prior-screen;UCIA-0304:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0305,305,6,2.37,1.46,0.55,2.01,5,0.67,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0305:discrepancy-count;UCIA-0305:history;UCIA-0305:money-value;UCIA-0305:para-a;UCIA-0305:para-b;UCIA-0305:prior-screen;UCIA-0305:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0306,306,19,2.37,0.84,0.06,0.9,5,0.72,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0306:discrepancy-count;UCIA-0306:history;UCIA-0306:money-value;UCIA-0306:para-a;UCIA-0306:para-b;UCIA-0306:prior-screen;UCIA-0306:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0307,307,8,2.37,0.66,1.37,2.03,5,0.84,4,0,1,2.8,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0307:discrepancy-count;UCIA-0307:history;UCIA-0307:money-value;UCIA-0307:para-a;UCIA-0307:para-b;UCIA-0307:prior-screen;UCIA-0307:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0308,308,8,2.37,0.53,5.4,5.93,5,0.72,2,0,1,3.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0308:discrepancy-count;UCIA-0308:history;UCIA-0308:money-value;UCIA-0308:para-a;UCIA-0308:para-b;UCIA-0308:prior-screen;UCIA-0308:sector,development,uci-audit-v1,1.0.0
UCIA-0309,309,6,2.37,0.39,0.47,0.86,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0309:discrepancy-count;UCIA-0309:history;UCIA-0309:money-value;UCIA-0309:para-a;UCIA-0309:para-b;UCIA-0309:prior-screen;UCIA-0309:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0310,310,19,2.37,0.51,0.47,0.98,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0310:discrepancy-count;UCIA-0310:history;UCIA-0310:money-value;UCIA-0310:para-a;UCIA-0310:para-b;UCIA-0310:prior-screen;UCIA-0310:sector,development,uci-audit-v1,1.0.0
UCIA-0311,311,12,2.37,0.47,0.29,0.76,5,0.07,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0311:discrepancy-count;UCIA-0311:history;UCIA-0311:money-value;UCIA-0311:para-a;UCIA-0311:para-b;UCIA-0311:prior-screen;UCIA-0311:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0312,312,35,2.37,3.35,0.99,4.34,5,0.12,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0312:discrepancy-count;UCIA-0312:history;UCIA-0312:money-value;UCIA-0312:para-a;UCIA-0312:para-b;UCIA-0312:prior-screen;UCIA-0312:sector,development,uci-audit-v1,1.0.0
UCIA-0313,313,28,2.37,0.32,0.49,0.81,5,6.73,6,0,1,2.6,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0313:discrepancy-count;UCIA-0313:history;UCIA-0313:money-value;UCIA-0313:para-a;UCIA-0313:para-b;UCIA-0313:prior-screen;UCIA-0313:sector,development,uci-audit-v1,1.0.0
UCIA-0314,314,28,2.37,0.51,0.0,0.51,5,0.0,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0314:discrepancy-count;UCIA-0314:history;UCIA-0314:money-value;UCIA-0314:para-a;UCIA-0314:para-b;UCIA-0314:prior-screen;UCIA-0314:sector,development,uci-audit-v1,1.0.0
UCIA-0315,315,4,2.37,0.0,0.0,0.0,5,0.05,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0315:discrepancy-count;UCIA-0315:history;UCIA-0315:money-value;UCIA-0315:para-a;UCIA-0315:para-b;UCIA-0315:prior-screen;UCIA-0315:sector,development,uci-audit-v1,1.0.0
UCIA-0316,316,9,2.37,0.31,0.69,1.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0316:discrepancy-count;UCIA-0316:history;UCIA-0316:money-value;UCIA-0316:para-a;UCIA-0316:para-b;UCIA-0316:prior-screen;UCIA-0316:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0317,317,32,2.37,0.61,1.54,2.15,5,0.57,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0317:discrepancy-count;UCIA-0317:history;UCIA-0317:money-value;UCIA-0317:para-a;UCIA-0317:para-b;UCIA-0317:prior-screen;UCIA-0317:sector,development,uci-audit-v1,1.0.0
UCIA-0318,318,5,2.37,0.26,0.17,0.43,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0318:discrepancy-count;UCIA-0318:history;UCIA-0318:money-value;UCIA-0318:para-a;UCIA-0318:para-b;UCIA-0318:prior-screen;UCIA-0318:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0319,319,2,2.37,0.73,0.05,0.78,5,6.14,6,0,1,2.6,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0319:discrepancy-count;UCIA-0319:history;UCIA-0319:money-value;UCIA-0319:para-a;UCIA-0319:para-b;UCIA-0319:prior-screen;UCIA-0319:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0320,320,2,2.37,0.0,0.0,0.0,5,0.0,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0320:discrepancy-count;UCIA-0320:history;UCIA-0320:money-value;UCIA-0320:para-a;UCIA-0320:para-b;UCIA-0320:prior-screen;UCIA-0320:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0321,321,16,2.37,1.27,1.01,2.28,5,1.15,2,0,1,2.8,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0321:discrepancy-count;UCIA-0321:history;UCIA-0321:money-value;UCIA-0321:para-a;UCIA-0321:para-b;UCIA-0321:prior-screen;UCIA-0321:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0322,322,19,2.37,1.62,0.49,2.11,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0322:discrepancy-count;UCIA-0322:history;UCIA-0322:money-value;UCIA-0322:para-a;UCIA-0322:para-b;UCIA-0322:prior-screen;UCIA-0322:sector,development,uci-audit-v1,1.0.0
UCIA-0323,323,5,2.37,1.54,0.46,2.0,5,0.57,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0323:discrepancy-count;UCIA-0323:history;UCIA-0323:money-value;UCIA-0323:para-a;UCIA-0323:para-b;UCIA-0323:prior-screen;UCIA-0323:sector,development,uci-audit-v1,1.0.0
UCIA-0324,324,2,2.37,2.18,0.93,3.11,5,0.0,6,0,1,2.8,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0324:discrepancy-count;UCIA-0324:history;UCIA-0324:money-value;UCIA-0324:para-a;UCIA-0324:para-b;UCIA-0324:prior-screen;UCIA-0324:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0325,325,2,2.37,7.59,1.47,9.06,5,36.29,6,0,1,4.2,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0325:discrepancy-count;UCIA-0325:history;UCIA-0325:money-value;UCIA-0325:para-a;UCIA-0325:para-b;UCIA-0325:prior-screen;UCIA-0325:sector,development,uci-audit-v1,1.0.0
UCIA-0326,326,2,2.37,0.76,0.34,1.1,5,0.0,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,borderline,UCIA-0326:discrepancy-count;UCIA-0326:history;UCIA-0326:money-value;UCIA-0326:para-a;UCIA-0326:para-b;UCIA-0326:prior-screen;UCIA-0326:sector,development,uci-audit-v1,1.0.0
UCIA-0327,327,16,2.37,0.38,0.85,1.23,5,0.04,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0327:discrepancy-count;UCIA-0327:history;UCIA-0327:money-value;UCIA-0327:para-a;UCIA-0327:para-b;UCIA-0327:prior-screen;UCIA-0327:sector,development,uci-audit-v1,1.0.0
UCIA-0328,328,5,2.37,1.29,0.13,1.42,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0328:discrepancy-count;UCIA-0328:history;UCIA-0328:money-value;UCIA-0328:para-a;UCIA-0328:para-b;UCIA-0328:prior-screen;UCIA-0328:sector,development,uci-audit-v1,1.0.0
UCIA-0329,329,19,2.37,1.99,0.63,2.62,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0329:discrepancy-count;UCIA-0329:history;UCIA-0329:money-value;UCIA-0329:para-a;UCIA-0329:para-b;UCIA-0329:prior-screen;UCIA-0329:sector,development,uci-audit-v1,1.0.0
UCIA-0330,330,31,2.37,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0330:discrepancy-count;UCIA-0330:history;UCIA-0330:money-value;UCIA-0330:para-a;UCIA-0330:para-b;UCIA-0330:prior-screen;UCIA-0330:sector,development,uci-audit-v1,1.0.0
UCIA-0331,331,4,2.37,0.02,0.05,0.07,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0331:discrepancy-count;UCIA-0331:history;UCIA-0331:money-value;UCIA-0331:para-a;UCIA-0331:para-b;UCIA-0331:prior-screen;UCIA-0331:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0332,332,5,2.37,0.14,0.08,0.22,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0332:discrepancy-count;UCIA-0332:history;UCIA-0332:money-value;UCIA-0332:para-a;UCIA-0332:para-b;UCIA-0332:prior-screen;UCIA-0332:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0333,333,18,2.37,0.09,0.0,0.09,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0333:discrepancy-count;UCIA-0333:history;UCIA-0333:money-value;UCIA-0333:para-a;UCIA-0333:para-b;UCIA-0333:prior-screen;UCIA-0333:sector,development,uci-audit-v1,1.0.0
UCIA-0334,334,9,2.37,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0334:discrepancy-count;UCIA-0334:history;UCIA-0334:money-value;UCIA-0334:para-a;UCIA-0334:para-b;UCIA-0334:prior-screen;UCIA-0334:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0335,335,32,2.37,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0335:discrepancy-count;UCIA-0335:history;UCIA-0335:money-value;UCIA-0335:para-a;UCIA-0335:para-b;UCIA-0335:prior-screen;UCIA-0335:sector,development,uci-audit-v1,1.0.0
UCIA-0336,336,16,2.37,0.01,0.007,0.017,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0336:discrepancy-count;UCIA-0336:history;UCIA-0336:money-value;UCIA-0336:para-a;UCIA-0336:para-b;UCIA-0336:prior-screen;UCIA-0336:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0337,337,16,2.37,0.17,0.04,0.21,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0337:discrepancy-count;UCIA-0337:history;UCIA-0337:money-value;UCIA-0337:para-a;UCIA-0337:para-b;UCIA-0337:prior-screen;UCIA-0337:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0338,338,2,2.37,1.66,0.83,2.49,5,0.31,6,0,1,2.6,1,uci_audit_office_post_audit_finding,historical_record,borderline,UCIA-0338:discrepancy-count;UCIA-0338:history;UCIA-0338:money-value;UCIA-0338:para-a;UCIA-0338:para-b;UCIA-0338:prior-screen;UCIA-0338:sector,development,uci-audit-v1,1.0.0
UCIA-0339,339,2,2.37,0.5,0.04,0.54,5,0.0,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0339:discrepancy-count;UCIA-0339:history;UCIA-0339:money-value;UCIA-0339:para-a;UCIA-0339:para-b;UCIA-0339:prior-screen;UCIA-0339:sector,development,uci-audit-v1,1.0.0
UCIA-0340,340,2,2.37,0.9,0.29,1.19,5,1.22,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,borderline,UCIA-0340:discrepancy-count;UCIA-0340:history;UCIA-0340:money-value;UCIA-0340:para-a;UCIA-0340:para-b;UCIA-0340:prior-screen;UCIA-0340:sector,evaluation,uci-audit-v1,1.0.0
